Main_FPI,Related_FPI,Score,Direction,Necessity,Context_Usage,Extracted_Context_From_Related_FPI,Why_It_Is_Needed_For_Testcase_Generation,Confidence,Evidence,Feature_Path
2xA2B_Audio_Layout,Volume_Control_($0520),2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,Volume_Control_($0520) testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_Diagnostics/Volume_Control_($0520)/
2xA2B_Audio_Layout,DMS-9_BLINDNESS_DETECTION,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_DMS/DMS-9_BLINDNESS_DETECTION/
2xA2B_Audio_Layout,AUS-0_Audio_Settings_Persistence,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/AUS-0_Audio_Settings_Persistence/
2xA2B_Audio_Layout,AUS-0_Audio_settings_via_Diagnostics,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/AUS-0_Audio_settings_via_Diagnostics/
2xA2B_Audio_Layout,AUS-0_Audio_setting_introduction,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/AUS-0_Audio_setting_introduction/
2xA2B_Audio_Layout,AUS-0__Audio_settings_via_Diagnostics,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/AUS-0__Audio_settings_via_Diagnostics/
2xA2B_Audio_Layout,AUS-0 Audio_Settings_Persistence,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/AUS-0 Audio_Settings_Persistence/
2xA2B_Audio_Layout,AUS-11_Ringtone_Volume,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,AUS-11_Ringtone_Volume testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-11_Ringtone_Volume/
2xA2B_Audio_Layout,AUS-12_General_Warning_Volume,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,AUS-12_General_Warning_Volume testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-12_General_Warning_Volume/
2xA2B_Audio_Layout,AUS-13_Parking_Sensor_Volume,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,AUS-13_Parking_Sensor_Volume testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-13_Parking_Sensor_Volume/
2xA2B_Audio_Layout,AUS-4_Audio_Presets,2,Downstream,High,Verification,General audio layout context,High priority downstream dependency,Confirmed,AUS-4_Audio_Presets testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-4_Audio_Presets/
2xA2B_Audio_Layout,AUS-7_Speed_Dependent_Volume,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,AUS-7_Speed_Dependent_Volume testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-7_Speed_Dependent_Volume/
2xA2B_Audio_Layout,AUS-8_Navigation_Voice_Volume,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,AUS-8_Navigation_Voice_Volume testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-8_Navigation_Voice_Volume/
2xA2B_Audio_Layout,AUS-9_Voice_Control_Volume,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,AUS-9_Voice_Control_Volume testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/AUS-9_Voice_Control_Volume/
2xA2B_Audio_Layout,Automatic_activation_(Profile_linked_to_a_key_or_Guest_profile),-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/Automatic_activation_(Profile_linked_to_a_key_or_Guest_profile)/
2xA2B_Audio_Layout,Blindspot_-_Front_Audio,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/Blindspot_-_Front_Audio/
2xA2B_Audio_Layout,Blindspot_-_Rear_Audio,-2,Upstream,High,"Setup, Activation",Audio system configuration parameters,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/Blindspot_-_Rear_Audio/
2xA2B_Audio_Layout,Blind_Spot_Detection Enabled_-_HMI_Settings,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/Blind_Spot_Detection Enabled_-_HMI_Settings/
2xA2B_Audio_Layout,ECallERAGLONASS_Calling,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/ECallERAGLONASS_Calling/
2xA2B_Audio_Layout,PFL-0_Profiling_Introduction,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PFL-0_Profiling_Introduction/
2xA2B_Audio_Layout,Power_Management,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for 2xA2B_Audio_Layout testcase setup,SRS Export/SRS Export/SRS_HMI Software/Power_Management/
2xA2B_Audio_Layout,PRK-0_Obstacle_Proximity_Signalling_Command_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0_Obstacle_Proximity_Signalling_Command_Management/
2xA2B_Audio_Layout,PRK-0_Obstacle_Proximity_Signalling_Indication_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0_Obstacle_Proximity_Signalling_Indication_Management/
2xA2B_Audio_Layout,PRK-0_Obstacle_Proximity_Signalling_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0_Obstacle_Proximity_Signalling_Management/
2xA2B_Audio_Layout,PRK-0_Obstacle_Proximity_Signalling_Visualization_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0_Obstacle_Proximity_Signalling_Visualization_Management/
2xA2B_Audio_Layout,PRK-0__Obstacle_Proximity_Signalling_Command_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0__Obstacle_Proximity_Signalling_Command_Management/
2xA2B_Audio_Layout,PRK-0__Obstacle_Proximity_Signalling_Indication_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0__Obstacle_Proximity_Signalling_Indication_Management/
2xA2B_Audio_Layout,PRK-0__Obstacle_Proximity_Signalling_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0__Obstacle_Proximity_Signalling_Management/
2xA2B_Audio_Layout,PRK-0__Obstacle_Proximity_Signalling_Visualization_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-0__Obstacle_Proximity_Signalling_Visualization_Management/
2xA2B_Audio_Layout,PRK-16_BLINDNESS_DETECTION,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-16_BLINDNESS_DETECTION/
2xA2B_Audio_Layout,PRK-18_ONLINE_CALIBRATION,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-18_ONLINE_CALIBRATION/
2xA2B_Audio_Layout,PRK-2_Flagging_lines,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-2_Flagging_lines/
2xA2B_Audio_Layout,PRK-2_Parking_Lines,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK-2_Parking_Lines/
2xA2B_Audio_Layout,PRK6_Obstacle_Proximity_Signalling_Buzzer_Management,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/PRK6_Obstacle_Proximity_Signalling_Buzzer_Management/
2xA2B_Audio_Layout,SET-42_Blindspot_setting,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/SET-42_Blindspot_setting/
2xA2B_Audio_Layout,VFI-F200_Dependence_on_vehicle_state_conditions,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/VFI-F200_Dependence_on_vehicle_state_conditions/
2xA2B_Audio_Layout,VFI-F559_Blindspot_and_Rear_Cross_Traffic_Alert,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_HMI Software/VFI-F559_Blindspot_and_Rear_Cross_Traffic_Alert/
2xA2B_Audio_Layout,Volume_Bar,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,Volume_Bar testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_HMI Software/Volume_Bar/
2xA2B_Audio_Layout,VEH-F140_Unfastened_Seat_Belts_Signalling,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F140_Unfastened_Seat_Belts_Signalling/
2xA2B_Audio_Layout,VEH-F141_Signalling_of_Speed_Limit_Exceeded,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F141_Signalling_of_Speed_Limit_Exceeded/
2xA2B_Audio_Layout,VEH-F179_Obstacles_Proximity_Signalling,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F179_Obstacles_Proximity_Signalling/
2xA2B_Audio_Layout,VEH-F559_Blind_Spot_Monitoring,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Instrument Cluster/VEH-F559_Blind_Spot_Monitoring/
2xA2B_Audio_Layout,Cancel_Maps_at_EOL,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Navigation/Cancel_Maps_at_EOL/
2xA2B_Audio_Layout,Displays_Physical_Commands_for_Central_Display_-_VolumeMute_Command,2,Downstream,High,Verification,Volume control behavior and limits,High priority downstream dependency,Confirmed,Displays_Physical_Commands_for_Central_Display_-_VolumeMute_Command testcase enhanced by 2xA2B_Audio_Layout context,SRS Export/SRS Export/SRS_System Architecture/Displays_Physical_Commands_for_Central_Display_-_VolumeMute_Command/
2xA2B_Audio_Layout,F244_NOS_C_CAN_02102024_PI_6,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_System Architecture/F244_NOS_C_CAN_02102024_PI_6/
2xA2B_Audio_Layout,F244_NOS_GLOBAL_CAN_PI_6,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_System Architecture/F244_NOS_GLOBAL_CAN_PI_6/
2xA2B_Audio_Layout,F244_R5_NOS_ETHERNET_PI_6,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_System Architecture/F244_R5_NOS_ETHERNET_PI_6/
2xA2B_Audio_Layout,PMN-1_IDC_Power_Management,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for 2xA2B_Audio_Layout testcase setup,SRS Export/SRS Export/SRS_System Architecture/PMN-1_IDC_Power_Management/
2xA2B_Audio_Layout,Power_Management_-_Power_State_IDC_OFF,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for 2xA2B_Audio_Layout testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_OFF/
2xA2B_Audio_Layout,Power_Management_-_Power_State_IDC_Off_-_Full_Sleep,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for 2xA2B_Audio_Layout testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_Off_-_Full_Sleep/
2xA2B_Audio_Layout,Power_Management_-_Power_State_IDC_OFF_-_Suspend_to_RAM,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for 2xA2B_Audio_Layout testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_OFF_-_Suspend_to_RAM/
2xA2B_Audio_Layout,Power_Management_-_Power_State_IDC_ON,-3,Upstream,Critical,"Precondition, Setup",Power state and voltage requirements,Critical upstream dependency for testcase preconditions,Confirmed,Required for 2xA2B_Audio_Layout testcase setup,SRS Export/SRS Export/SRS_System Architecture/Power_Management_-_Power_State_IDC_ON/
2xA2B_Audio_Layout,RAD-16_DAB_Service_Follow_(linking),-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Tuner/RAD-16_DAB_Service_Follow_(linking)/
2xA2B_Audio_Layout,RAD-31_HD_Radio_SPS_channel,3,Downstream,Critical,"ExpectedResult, Verification",Audio channel routing and configuration,Critical downstream dependency for verification,Confirmed,RAD-31_HD_Radio_SPS_channel testcase requires 2xA2B_Audio_Layout context for verification,SRS Export/SRS Export/SRS_Tuner/RAD-31_HD_Radio_SPS_channel/
2xA2B_Audio_Layout,RAD-36_HD_Radio_Scan,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Tuner/RAD-36_HD_Radio_Scan/
2xA2B_Audio_Layout,RAD-40_SXM_Channel_Search,3,Downstream,Critical,"ExpectedResult, Verification",Audio channel routing and configuration,Critical downstream dependency for verification,Confirmed,RAD-40_SXM_Channel_Search testcase requires 2xA2B_Audio_Layout context for verification,SRS Export/SRS Export/SRS_Tuner/RAD-40_SXM_Channel_Search/
2xA2B_Audio_Layout,RAD-42_SXM_Channel_info,3,Downstream,Critical,"ExpectedResult, Verification",Audio channel routing and configuration,Critical downstream dependency for verification,Confirmed,RAD-42_SXM_Channel_info testcase requires 2xA2B_Audio_Layout context for verification,SRS Export/SRS Export/SRS_Tuner/RAD-42_SXM_Channel_info/
2xA2B_Audio_Layout,RAD-43_SXM_Favourite_channel,3,Downstream,Critical,"ExpectedResult, Verification",Audio channel routing and configuration,Critical downstream dependency for verification,Confirmed,RAD-43_SXM_Favourite_channel testcase requires 2xA2B_Audio_Layout context for verification,SRS Export/SRS Export/SRS_Tuner/RAD-43_SXM_Favourite_channel/
2xA2B_Audio_Layout,RAD-6_Scan_Strong_Station,-2,Upstream,High,"Setup, Activation",General system context,High priority upstream dependency,Confirmed,Important for 2xA2B_Audio_Layout testcase activation,SRS Export/SRS Export/SRS_Tuner/RAD-6_Scan_Strong_Station/
